time [ns]	Wlong [V/pC]	Wxdip [V/(pC mm)]	Wydip [V/(pC mm)]	Wxquad [V/(pC mm)]	Wyquad [V/(pC mm)]
1.903000000000000025e+00	-4.150974682371999525e-11	6.048722811145826964e-17	-2.707840033886427904e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.903999999999999915e+00	-4.277851946659538520e-11	5.822391134922045776e-17	-3.159631119910476194e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.905000000000000027e+00	-4.404729210840866879e-11	5.596059458596076286e-17	-3.611422205669853021e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.905999999999999917e+00	-4.512026352509386991e-11	5.350862949268765607e-17	-4.014431186626866335e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.907000000000000028e+00	-4.619323494177907102e-11	5.105666439941456160e-17	-4.417440167583882730e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.907999999999999918e+00	-4.711704285892443726e-11	4.871197881643850185e-17	-4.772661207693031662e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.909000000000000030e+00	-4.789168727976411555e-11	4.647457274143488860e-17	-5.080094307990400577e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.909999999999999920e+00	-4.866633169854577495e-11	4.423716666751793124e-17	-5.387527407869207907e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.911000000000000032e+00	-4.906138520159351305e-11	4.220018629611553663e-17	-5.617759897513384817e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.911999999999999922e+00	-4.945643870464142563e-11	4.016320592471229768e-17	-5.847992387157657252e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.913000000000000034e+00	-4.963585946327718768e-11	3.805883394487569572e-17	-6.074000727924827097e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.913999999999999924e+00	-4.959964748217724539e-11	3.588707035806635601e-17	-6.295784919906599431e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.915000000000000036e+00	-4.956343549864918551e-11	3.371530676866554659e-17	-6.517569112248724660e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.915999999999999925e+00	-4.907934569132637840e-11	3.106552885683916974e-17	-6.805823269757920008e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.917000000000000037e+00	-4.859525588400377808e-11	2.841575094501388990e-17	-7.094077427266994562e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.917999999999999927e+00	-4.789747818625584701e-11	2.551927186328867723e-17	-7.432221865174357796e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.919000000000000039e+00	-4.698601260271664483e-11	2.237609161701354325e-17	-7.820256582398079582e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.919999999999999929e+00	-4.607454701716369084e-11	1.923291137056943280e-17	-8.208291299990608632e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.921000000000000041e+00	-4.479173229236715489e-11	1.605880561118495800e-17	-8.664319771244248994e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.921999999999999931e+00	-4.350891756757061248e-11	1.288469985180048936e-17	-9.120348242497890589e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.923000000000000043e+00	-4.208366121521016350e-11	1.009643544679475400e-17	-9.569233835133245797e-17	0.000000000000000000e+00	0.000000000000000000e+00
1.923999999999999932e+00	-4.051596323837418371e-11	7.694012387799333641e-18	-1.001097654930539851e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.925000000000000044e+00	-3.894826526058430311e-11	5.291589337228517881e-18	-1.045271926292158054e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.925999999999999934e+00	-3.720450797257091972e-11	4.442835169390032014e-18	-1.079195021023397188e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.927000000000000046e+00	-3.546075068455753633e-11	3.594081001551546146e-18	-1.113118115754637432e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.927999999999999936e+00	-3.368941737818724256e-11	3.708646645135072381e-18	-1.139660667108477823e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.929000000000000048e+00	-3.189050805405955049e-11	4.786532079248980105e-18	-1.158822675244960614e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.929999999999999938e+00	-3.009159873029179831e-11	5.864417522521827947e-18	-1.177984683314189315e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.931000000000000050e+00	-2.835908351036533923e-11	8.631726137446359848e-18	-1.184741307345534537e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.931999999999999940e+00	-2.662656829043816606e-11	1.139903475237203421e-17	-1.191497931376882224e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.933000000000000052e+00	-2.498260620215369007e-11	1.463631069228588560e-17	-1.196030534780863052e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.933999999999999941e+00	-2.342719724359081014e-11	1.834355394699726095e-17	-1.198339117605711182e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.935000000000000053e+00	-2.187178828647339926e-11	2.205079720181956369e-17	-1.200647700456301568e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.935999999999999943e+00	-2.058300581606722565e-11	2.577850443169136683e-17	-1.207704612386811811e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.937000000000000055e+00	-1.929422334566157225e-11	2.950621166156162306e-17	-1.214761524317318602e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.937999999999999945e+00	-1.816881143972454679e-11	3.289791888386451345e-17	-1.226921167541562136e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.939000000000000057e+00	-1.720677009471326359e-11	3.595362610588657360e-17	-1.244183541948881249e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.939999999999999947e+00	-1.624472875161108093e-11	3.900933332301964981e-17	-1.261445916405820946e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.941000000000000059e+00	-1.563487959588266436e-11	4.116307155178580971e-17	-1.287859163360846326e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.941999999999999948e+00	-1.502503044015424133e-11	4.331680978055196962e-17	-1.314272410315870719e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.943000000000000060e+00	-1.458577575799474348e-11	4.511292354498220450e-17	-1.341966547798351358e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.943999999999999950e+00	-1.431711554570460067e-11	4.655141285283203395e-17	-1.370941575780511217e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.945000000000000062e+00	-1.404845533501684725e-11	4.798990215853891658e-17	-1.399916603733151161e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.945999999999999952e+00	-1.407536355911992186e-11	4.903303235371614332e-17	-1.423444865570631632e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.947000000000000064e+00	-1.410227178322299809e-11	5.007616254889336390e-17	-1.446973127408110870e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.947999999999999954e+00	-1.423947478755862163e-11	5.097744714888151968e-17	-1.465487047743635909e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.949000000000000066e+00	-1.448697256973519037e-11	5.173688615675677992e-17	-1.478986626685946540e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.949999999999999956e+00	-1.473447035258598724e-11	5.249632516154896838e-17	-1.492486205582608255e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.951000000000000068e+00	-1.510635059651276173e-11	5.268713168161483927e-17	-1.497566686266072894e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.951999999999999957e+00	-1.547823084043953621e-11	5.287793820168067319e-17	-1.502647166949537780e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.953000000000000069e+00	-1.585866618728524499e-11	5.248562438850821614e-17	-1.506960453819558110e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.953999999999999959e+00	-1.624765663686403739e-11	5.151019025474295158e-17	-1.510506546892767757e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.955000000000000071e+00	-1.663664708595463813e-11	5.053475611142480333e-17	-1.514052640001528159e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.955999999999999961e+00	-1.693556615886556641e-11	4.779743962613456581e-17	-1.524155637491005060e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.957000000000000073e+00	-1.723448523177649468e-11	4.506012314084430363e-17	-1.534258634980482453e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.957999999999999963e+00	-1.744032968816747183e-11	4.132817445866068979e-17	-1.549853556987066054e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.959000000000000075e+00	-1.755309953005698011e-11	3.660159360115156969e-17	-1.570940403391668680e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.959999999999999964e+00	-1.766586937052937613e-11	3.187501273473110087e-17	-1.592027249844461093e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.961000000000000076e+00	-1.751727095459336734e-11	2.550444269153935640e-17	-1.622004068973937432e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.961999999999999966e+00	-1.736867253865737148e-11	1.913387264834761808e-17	-1.651980888103413031e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.963000000000000078e+00	-1.706596778534244777e-11	1.235896475537802700e-17	-1.682506551785421027e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.963999999999999968e+00	-1.660915669799095843e-11	5.179719021405076828e-18	-1.713581060008032612e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.965000000000000080e+00	-1.615234560889295800e-11	-1.999526711577021675e-18	-1.744655568185456765e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.965999999999999970e+00	-1.537338048098602654e-11	-8.996003772741050900e-18	-1.767395210201145439e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.967000000000000082e+00	-1.459441535307875904e-11	-1.599248083390796825e-17	-1.790134852216841509e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.967999999999999972e+00	-1.366440494079382011e-11	-2.252791493594833608e-17	-1.805670084560877469e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.969000000000000083e+00	-1.258334924740644271e-11	-2.860230608886331138e-17	-1.814000907389497574e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.969999999999999973e+00	-1.150229355266137757e-11	-3.467669723557357826e-17	-1.822331730142142486e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.971000000000000085e+00	-1.017080400181737652e-11	-3.960659112238238610e-17	-1.816648474529342090e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.971999999999999975e+00	-8.839314450973910225e-12	-4.453648500918915398e-17	-1.810965218916544653e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.973000000000000087e+00	-7.421407099092327526e-12	-4.903436274649844453e-17	-1.801445617057353941e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.973999999999999977e+00	-5.917081948046694148e-12	-5.310022434367907185e-17	-1.788089669034966676e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.975000000000000089e+00	-4.412756796579802079e-12	-5.716608593896063980e-17	-1.774733721016898917e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.975999999999999979e+00	-2.830848351172306431e-12	-6.088137268070676090e-17	-1.762175584825755394e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.977000000000000091e+00	-1.248939905764810380e-12	-6.459665942245288199e-17	-1.749617448634612857e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.977999999999999980e+00	3.203325671499797325e-13	-6.833012316145974146e-17	-1.740309231866073706e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.979000000000000092e+00	1.876969067846732802e-12	-7.208176389733472076e-17	-1.734250934449658149e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.979999999999999982e+00	3.433605567865310962e-12	-7.583340463353479703e-17	-1.728192637067252850e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.981000000000000094e+00	4.865276775317535372e-12	-7.964529606010492846e-17	-1.728406634399881098e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.981999999999999984e+00	6.296947982769759379e-12	-8.345718748667507222e-17	-1.728620631732508605e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.983000000000000096e+00	7.623050395545748870e-12	-8.714106100746444667e-17	-1.729079808061695017e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.983999999999999986e+00	8.843584015933701909e-12	-9.069691662524614442e-17	-1.729784163382123904e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.985000000000000098e+00	1.006411763483127905e-11	-9.425277223951256705e-17	-1.730488518663622998e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.985999999999999988e+00	1.100974224811256366e-11	-9.716021461267801819e-17	-1.724012233891099681e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.987000000000000099e+00	1.195536686139423762e-11	-1.000676569858446403e-16	-1.717535949118572912e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.987999999999999989e+00	1.274609306114996290e-11	-1.025886642937726324e-16	-1.705095380153265844e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.989000000000000101e+00	1.338192085073928669e-11	-1.047232365448435675e-16	-1.686690527124518139e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.989999999999999991e+00	1.401774863863508097e-11	-1.068578087936583975e-16	-1.668285674038319172e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.991000000000000103e+00	1.434119332898451175e-11	-1.085762342389981675e-16	-1.639283627816018293e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.991999999999999993e+00	1.466463801933381167e-11	-1.102946596843373089e-16	-1.610281581593729986e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.993000000000000105e+00	1.484675070057522407e-11	-1.121963789211420571e-16	-1.579512305102224226e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.993999999999999995e+00	1.488753137577371484e-11	-1.142813919454375145e-16	-1.546975798379824862e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.995000000000000107e+00	1.492831204975749734e-11	-1.163664049766057994e-16	-1.514439291687643061e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.995999999999999996e+00	1.474504750622197000e-11	-1.197188791179001784e-16	-1.487478758093744336e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.997000000000000108e+00	1.456178296268643943e-11	-1.230713532591946560e-16	-1.460518224499843145e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.997999999999999998e+00	1.430702645406046913e-11	-1.273674821666872575e-16	-1.439458825206424969e-16	0.000000000000000000e+00	0.000000000000000000e+00
1.999000000000000110e+00	1.398077798189419878e-11	-1.326072658199174949e-16	-1.424300560085517836e-16	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	1.365452950946613224e-11	-1.378470494837249025e-16	-1.409142295028437684e-16	0.000000000000000000e+00	0.000000000000000000e+00
2.000999999999999890e+00	1.327996626161525064e-11	-1.450382364558560222e-16	-1.405755870969960485e-16	0.000000000000000000e+00	0.000000000000000000e+00
2.001999999999999780e+00	1.290540301376422202e-11	-1.522294234279901741e-16	-1.402369446911482547e-16	0.000000000000000000e+00	0.000000000000000000e+00
2.003000000000000114e+00	1.255567537177177279e-11	-1.601490836760884085e-16	-1.401777302941267702e-16	0.000000000000000000e+00	0.000000000000000000e+00
2.004000000000000004e+00	1.223078333509916120e-11	-1.687972171843559058e-16	-1.403979438998717875e-16	0.000000000000000000e+00	0.000000000000000000e+00
2.004999999999999893e+00	1.190589129918716804e-11	-1.774453506962496242e-16	-1.406181575038620329e-16	0.000000000000000000e+00	0.000000000000000000e+00
2.005999999999999783e+00	1.172129901003836945e-11	-1.867623613552344347e-16	-1.405146932287258241e-16	0.000000000000000000e+00	0.000000000000000000e+00
2.007000000000000117e+00	1.153670672088964195e-11	-1.960793720142153010e-16	-1.404112289535897386e-16	0.000000000000000000e+00	0.000000000000000000e+00
2.008000000000000007e+00	1.145892854137317052e-11	-2.053800186781205158e-16	-1.398178742967752808e-16	0.000000000000000000e+00	0.000000000000000000e+00
2.008999999999999897e+00	1.148796446917256026e-11	-2.146643013473049681e-16	-1.387346292689062870e-16	0.000000000000000000e+00	0.000000000000000000e+00
