# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]
4.504000000000000e+00	1.879008568249000e-02	-2.475373664613000e-04	-2.551512484189000e-03
4.505000000000000e+00	1.544615742837000e-02	-2.783309259558000e-04	-2.574806203678000e-03
4.506000000000000e+00	1.213726884213000e-02	-3.093168826930000e-04	-2.595999509939000e-03
4.507000000000000e+00	8.828380255880000e-03	-3.403028394301000e-04	-2.617192816201000e-03
4.508000000000000e+00	5.546203147607000e-03	-3.713645476579000e-04	-2.637297063159000e-03
4.509000000000000e+00	2.290737516731000e-03	-4.025020073746001e-04	-2.656312250838000e-03
4.510000000000000e+00	-9.647281137554000e-04	-4.336394670920000e-04	-2.675327438505000e-03
4.511000000000000e+00	-4.148829887954000e-03	-4.648861492463001e-04	-2.692099010315000e-03
4.512000000000000e+00	-7.332931662153000e-03	-4.961328314007000e-04	-2.708870582124000e-03
4.513000000000000e+00	-1.047269803990000e-02	-5.274122751603000e-04	-2.724493976370000e-03
4.514000000000000e+00	-1.356812902217000e-02	-5.587244805243000e-04	-2.738969193077000e-03
4.515000000000000e+00	-1.666356000387000e-02	-5.900366858884001e-04	-2.753444409771000e-03
4.516000000000000e+00	-1.965383119191000e-02	-6.213692830218000e-04	-2.765583733228000e-03
4.517000000000000e+00	-2.264410237996000e-02	-6.527018801552000e-04	-2.777723056685000e-03
4.518000000000000e+00	-2.557404526381000e-02	-6.840213945414000e-04	-2.788681430726000e-03
4.519000000000000e+00	-2.844365984479000e-02	-7.153278261806001e-04	-2.798458855378000e-03
4.520000000000000e+00	-3.131327442503000e-02	-7.466342578194000e-04	-2.808236280016000e-03
4.521000000000000e+00	-3.404789034323000e-02	-7.778665679598000e-04	-2.815639549386000e-03
4.522000000000000e+00	-3.678250626144000e-02	-8.090988781003001e-04	-2.823042818757000e-03
4.523000000000000e+00	-3.944310371929000e-02	-8.402694742626000e-04	-2.829259806311000e-03
4.524000000000000e+00	-4.202968271839001e-02	-8.713783564481000e-04	-2.834290512075000e-03
4.525000000000000e+00	-4.461626171663000e-02	-9.024872386327000e-04	-2.839321217826000e-03
4.526000000000000e+00	-4.704320318220000e-02	-9.334221056906000e-04	-2.841994780192000e-03
4.527000000000000e+00	-4.947014464776000e-02	-9.643569727485000e-04	-2.844668342558000e-03
4.528000000000000e+00	-5.181224443442000e-02	-9.951789438657000e-04	-2.846177888357000e-03
4.529000000000000e+00	-5.406950254401001e-02	-1.025888019045000e-03	-2.846523417617000e-03
4.530000000000000e+00	-5.632676065263000e-02	-1.056597094222000e-03	-2.846868946864000e-03
4.531000000000000e+00	-5.840594353916001e-02	-1.087027523410000e-03	-2.844928987113000e-03
4.532000000000000e+00	-6.048512642570000e-02	-1.117457952598000e-03	-2.842989027361000e-03
4.533000000000000e+00	-6.247194279131000e-02	-1.147722159397000e-03	-2.839934126049000e-03
4.534000000000000e+00	-6.436639263801000e-02	-1.177820143811000e-03	-2.835764283199000e-03
4.535000000000000e+00	-6.626084248369001e-02	-1.207918128222000e-03	-2.831594440337000e-03
4.536000000000000e+00	-6.796569569385000e-02	-1.237629076688000e-03	-2.825262897654000e-03
4.537000000000000e+00	-6.967054890400000e-02	-1.267340025153000e-03	-2.818931354972000e-03
4.538000000000000e+00	-7.127908891744002e-02	-1.296829849221000e-03	-2.811559046355000e-03
4.539000000000000e+00	-7.279131573623999e-02	-1.326098548895000e-03	-2.803145971826000e-03
4.540000000000000e+00	-7.430354255399001e-02	-1.355367248566000e-03	-2.794732897287000e-03
4.541000000000000e+00	-7.562196576035000e-02	-1.384138052687000e-03	-2.784329748155000e-03
4.542000000000000e+00	-7.694038896670000e-02	-1.412908856808000e-03	-2.773926599023000e-03
4.543000000000000e+00	-7.816224683424999e-02	-1.441402774376000e-03	-2.762579389838000e-03
4.544000000000000e+00	-7.928753936507001e-02	-1.469619805398000e-03	-2.750288120620000e-03
4.545000000000000e+00	-8.041283189487000e-02	-1.497836836416000e-03	-2.737996851393000e-03
4.546000000000000e+00	-8.134749350958000e-02	-1.525444202651000e-03	-2.723929032615000e-03
4.547000000000000e+00	-8.228215512429000e-02	-1.553051568885000e-03	-2.709861213838000e-03
4.548000000000000e+00	-8.312364259889000e-02	-1.580326263845000e-03	-2.694965232303000e-03
4.549000000000000e+00	-8.387195593539000e-02	-1.607268287536000e-03	-2.679241088028000e-03
4.550000000000000e+00	-8.462026927092001e-02	-1.634210311224000e-03	-2.663516943744000e-03
4.551000000000000e+00	-8.518823588304000e-02	-1.660431765799000e-03	-2.646264316731000e-03
4.552000000000000e+00	-8.575620249516000e-02	-1.686653220374000e-03	-2.629011689718000e-03
4.553000000000000e+00	-8.623781439905000e-02	-1.712487124700000e-03	-2.611062003214000e-03
4.554000000000000e+00	-8.663307159660001e-02	-1.737933478785000e-03	-2.592415257234000e-03
4.555000000000000e+00	-8.702832879326000e-02	-1.763379832866000e-03	-2.573768511248000e-03
4.556000000000000e+00	-8.726004832689001e-02	-1.787997498541000e-03	-2.553867380655000e-03
4.557000000000000e+00	-8.749176786050999e-02	-1.812615164217000e-03	-2.533966250063000e-03
4.558000000000000e+00	-8.764701254712000e-02	-1.836792288380000e-03	-2.513509883334000e-03
4.559000000000000e+00	-8.772578238838000e-02	-1.860528871039000e-03	-2.492498280480000e-03
4.560000000000000e+00	-8.780455222885999e-02	-1.884265453693000e-03	-2.471486677621000e-03
4.561000000000000e+00	-8.774224288911001e-02	-1.907070000820000e-03	-2.449511469080000e-03
4.562000000000000e+00	-8.767993354936000e-02	-1.929874547947000e-03	-2.427536260538000e-03
4.563000000000000e+00	-8.755358738254999e-02	-1.952188444580000e-03	-2.405153537685000e-03
4.564000000000000e+00	-8.736320439007000e-02	-1.974011690730000e-03	-2.382363300529000e-03
4.565000000000000e+00	-8.717282139697000e-02	-1.995834936874000e-03	-2.359573063369000e-03
4.566000000000000e+00	-8.686834570818000e-02	-2.016629542128000e-03	-2.336116832907000e-03
4.567000000000000e+00	-8.656387001940000e-02	-2.037424147383000e-03	-2.312660602444000e-03
4.568000000000000e+00	-8.620974130242000e-02	-2.057681839626000e-03	-2.288945497422000e-03
4.569000000000000e+00	-8.580595955834000e-02	-2.077402618869000e-03	-2.264971517847000e-03
4.570000000000000e+00	-8.540217781380000e-02	-2.097123398105000e-03	-2.240997538269000e-03
4.571000000000000e+00	-8.491450446569000e-02	-2.115727538488000e-03	-2.216652027621000e-03
4.572000000000000e+00	-8.442683111758000e-02	-2.134331678871000e-03	-2.192306516974000e-03
4.573000000000000e+00	-8.390514115158000e-02	-2.152357381117000e-03	-2.167846731987000e-03
4.574000000000000e+00	-8.334943456843000e-02	-2.169804645240000e-03	-2.143272672665000e-03
4.575000000000000e+00	-8.279372798499000e-02	-2.187251909356000e-03	-2.118698613342000e-03
4.576000000000000e+00	-8.218610271927000e-02	-2.203504821785000e-03	-2.094034579109000e-03
4.577000000000000e+00	-8.157847745356002e-02	-2.219757734214000e-03	-2.069370544876000e-03
4.578000000000000e+00	-8.095298353383000e-02	-2.235396197894000e-03	-2.044728042792000e-03
4.579000000000000e+00	-8.030962096046999e-02	-2.250420212838000e-03	-2.020107072857000e-03
4.580000000000000e+00	-7.966625838701000e-02	-2.265444227775000e-03	-1.995486102922000e-03
4.581000000000000e+00	-7.900321794251000e-02	-2.279207875920000e-03	-1.971034633189000e-03
4.582000000000000e+00	-7.834017749802000e-02	-2.292971524065000e-03	-1.946583163455000e-03
4.583000000000000e+00	-7.767517389332999e-02	-2.306090854502000e-03	-1.922275859086000e-03
4.584000000000000e+00	-7.700820712849001e-02	-2.318565867245000e-03	-1.898112720077000e-03
4.585000000000000e+00	-7.634124036372000e-02	-2.331040879981000e-03	-1.873949581070000e-03
4.586000000000000e+00	-7.568560998354000e-02	-2.342202289548000e-03	-1.850185071385000e-03
4.587000000000000e+00	-7.502997960336000e-02	-2.353363699116000e-03	-1.826420561700000e-03
4.588000000000000e+00	-7.438731741320000e-02	-2.363857510998000e-03	-1.802905828558000e-03
4.589000000000000e+00	-7.375762341276000e-02	-2.373683725208000e-03	-1.779640871956000e-03
4.590000000000000e+00	-7.312792941254000e-02	-2.383509939412000e-03	-1.756375915356000e-03
4.591000000000000e+00	-7.253794432799000e-02	-2.391982790140000e-03	-1.733701308745000e-03
4.592000000000000e+00	-7.194795924344000e-02	-2.400455640868000e-03	-1.711026702134000e-03
4.593000000000000e+00	-7.138422429188999e-02	-2.408244448574000e-03	-1.688687278194000e-03
4.594000000000000e+00	-7.084673947278000e-02	-2.415349213275000e-03	-1.666683036917000e-03
4.595000000000000e+00	-7.030925465402001e-02	-2.422453977968000e-03	-1.644678795644000e-03
4.596000000000000e+00	-6.983593932819000e-02	-2.428179373951000e-03	-1.623413601497000e-03
4.597000000000000e+00	-6.936262400236000e-02	-2.433904769935000e-03	-1.602148407350000e-03
4.598000000000000e+00	-6.892660371320000e-02	-2.438936543651000e-03	-1.581281188499000e-03
4.599000000000000e+00	-6.852787845991000e-02	-2.443274695117000e-03	-1.560811944935000e-03
4.600000000000000e+00	-6.812915320707000e-02	-2.447612846574000e-03	-1.540342701376000e-03
4.601000000000000e+00	-6.781407927989000e-02	-2.450559224754000e-03	-1.520714199312000e-03
4.602000000000000e+00	-6.749900535271000e-02	-2.453505602933000e-03	-1.501085697249000e-03
4.603000000000000e+00	-6.722956126484000e-02	-2.455755460563000e-03	-1.481893794517000e-03
4.604000000000000e+00	-6.700574701529000e-02	-2.457308797658000e-03	-1.463138491108000e-03
4.605000000000000e+00	-6.678193276626999e-02	-2.458862134745000e-03	-1.444383187703000e-03
4.606000000000000e+00	-6.665545821408000e-02	-2.459024312665000e-03	-1.426521099358000e-03
4.607000000000000e+00	-6.652898366189000e-02	-2.459186490585000e-03	-1.408659011013000e-03
4.608000000000000e+00	-6.645342657592000e-02	-2.458655537158000e-03	-1.391247321781000e-03
4.609000000000000e+00	-6.642878695507000e-02	-2.457431452401000e-03	-1.374286031653000e-03
4.610000000000000e+00	-6.640414733479000e-02	-2.456207367636000e-03	-1.357324741530000e-03
4.611000000000000e+00	-6.648421621836000e-02	-2.453604773953000e-03	-1.341259520587000e-03
4.612000000000000e+00	-6.656428510194000e-02	-2.451002180269000e-03	-1.325194299645000e-03
4.613000000000000e+00	-6.669732573129000e-02	-2.447715548812000e-03	-1.309568709064000e-03
4.614000000000000e+00	-6.688333810527000e-02	-2.443744879597000e-03	-1.294382748835000e-03
4.615000000000000e+00	-6.706935047981000e-02	-2.439774210374000e-03	-1.279196788611000e-03
4.616000000000000e+00	-6.736090589927000e-02	-2.434448382998000e-03	-1.264861542642000e-03
4.617000000000000e+00	-6.765246131872001e-02	-2.429122555621000e-03	-1.250526296673000e-03
4.618000000000000e+00	-6.799578189067999e-02	-2.423126744198000e-03	-1.236596488722000e-03
4.619000000000000e+00	-6.839086761400000e-02	-2.416460948743000e-03	-1.223072118781000e-03
4.620000000000000e+00	-6.878595333788000e-02	-2.409795153281000e-03	-1.209547748844000e-03
4.621000000000000e+00	-6.928098709830000e-02	-2.401806628378000e-03	-1.196783670983000e-03
4.622000000000000e+00	-6.977602085872001e-02	-2.393818103475000e-03	-1.184019593121000e-03
4.623000000000000e+00	-7.031848366034001e-02	-2.385177740334000e-03	-1.171605316519000e-03
4.624000000000000e+00	-7.090837550213000e-02	-2.375885538970000e-03	-1.159540841168000e-03
4.625000000000000e+00	-7.149826734440000e-02	-2.366593337600000e-03	-1.147476365820000e-03
4.626000000000000e+00	-7.217649972652000e-02	-2.356018085954000e-03	-1.136041425291000e-03
4.627000000000000e+00	-7.285473210864001e-02	-2.345442834309000e-03	-1.124606484763000e-03
4.628000000000000e+00	-7.357321087745999e-02	-2.334237034713000e-03	-1.113446992493000e-03
4.629000000000000e+00	-7.433193603211000e-02	-2.322400687180000e-03	-1.102562948477000e-03
4.630000000000000e+00	-7.509066118714000e-02	-2.310564339640000e-03	-1.091678904463000e-03
4.631000000000000e+00	-7.592081451799999e-02	-2.297489933292000e-03	-1.081259427428000e-03
4.632000000000000e+00	-7.675096784884999e-02	-2.284415526944000e-03	-1.070839950393000e-03
4.633000000000000e+00	-7.761175857288001e-02	-2.270734029663000e-03	-1.060606217781000e-03
4.634000000000000e+00	-7.850318668941000e-02	-2.256445441464000e-03	-1.050558229587000e-03
4.635000000000000e+00	-7.939461480621000e-02	-2.242156853258000e-03	-1.040510241395000e-03
4.636000000000000e+00	-8.033621661892000e-02	-2.226678563327000e-03	-1.030734911897000e-03
4.637000000000000e+00	-8.127781843164000e-02	-2.211200273395000e-03	-1.020959582399000e-03
4.638000000000000e+00	-8.223855891258000e-02	-2.195139560523000e-03	-1.011268811660000e-03
4.639000000000000e+00	-8.321843806135000e-02	-2.178496424724000e-03	-1.001662599680000e-03
4.640000000000000e+00	-8.419831721025001e-02	-2.161853288919000e-03	-9.920563877004001e-04
4.641000000000000e+00	-8.520394396541001e-02	-2.144070323975000e-03	-9.825121164011000e-04
4.642000000000000e+00	-8.620957072057001e-02	-2.126287359032000e-03	-9.729678451017000e-04
4.643000000000000e+00	-8.722157443117000e-02	-2.107946968660000e-03	-9.633996876902000e-04
4.644000000000000e+00	-8.823995509708001e-02	-2.089049152870000e-03	-9.538076441670001e-04
4.645000000000000e+00	-8.925833576297000e-02	-2.070151337074000e-03	-9.442156006429999e-04
4.646000000000000e+00	-9.027618752640000e-02	-2.050163429541000e-03	-9.344646494196001e-04
4.647000000000000e+00	-9.129403928982001e-02	-2.030175522009000e-03	-9.247136981961001e-04
4.648000000000000e+00	-9.230492972322001e-02	-2.009654758791000e-03	-9.148275726258001e-04
4.649000000000000e+00	-9.330885882673999e-02	-1.988601139900000e-03	-9.048062727116000e-04
4.650000000000000e+00	-9.431278793011000e-02	-1.967547521003000e-03	-8.947849727953000e-04
4.651000000000000e+00	-9.528946901258001e-02	-1.945452056613000e-03	-8.843826880384000e-04
4.652000000000000e+00	-9.626615009504000e-02	-1.923356592223000e-03	-8.739804032816000e-04
4.653000000000000e+00	-9.722266785318000e-02	-1.900751825810000e-03	-8.633332572191000e-04
4.654000000000000e+00	-9.815902228744000e-02	-1.877637757385000e-03	-8.524412498562000e-04
4.655000000000000e+00	-9.909537672140001e-02	-1.854523688954000e-03	-8.415492424901000e-04
4.656000000000000e+00	-9.997874779258001e-02	-1.830413551528000e-03	-8.300617400606001e-04
4.657000000000000e+00	-1.008621188638000e-01	-1.806303414102000e-03	-8.185742376311001e-04
4.658000000000000e+00	-1.017129658022000e-01	-1.781706130159000e-03	-8.067380994882999e-04
4.659000000000000e+00	-1.025312886087000e-01	-1.756621699710000e-03	-7.945533256397001e-04
4.660000000000000e+00	-1.033496114148000e-01	-1.731537269256000e-03	-7.823685517869000e-04
4.661000000000000e+00	-1.040915754376000e-01	-1.705499540698000e-03	-7.693897119406000e-04
4.662000000000000e+00	-1.048335394604000e-01	-1.679461812139000e-03	-7.564108720943000e-04
4.663000000000000e+00	-1.055321226582000e-01	-1.652957546157000e-03	-7.429895588534001e-04
4.664000000000000e+00	-1.061873250319000e-01	-1.625986742763000e-03	-7.291257722277000e-04
4.665000000000000e+00	-1.068425274051000e-01	-1.599015939363000e-03	-7.152619855967000e-04
4.666000000000000e+00	-1.074016150353000e-01	-1.571131554053000e-03	-7.004291556858000e-04
4.667000000000000e+00	-1.079607026654000e-01	-1.543247168743000e-03	-6.855963257748002e-04
4.668000000000000e+00	-1.084676458814000e-01	-1.514915410329000e-03	-6.702407189534000e-04
4.669000000000000e+00	-1.089224446844000e-01	-1.486136278821000e-03	-6.543623352329001e-04
4.670000000000000e+00	-1.093772434869000e-01	-1.457357147308000e-03	-6.384839515063999e-04
4.671000000000000e+00	-1.097208731829000e-01	-1.427701552702000e-03	-6.214918158679000e-04
4.672000000000000e+00	-1.100645028790000e-01	-1.398045958097000e-03	-6.044996802295000e-04
4.673000000000000e+00	-1.103498042564000e-01	-1.367961064771000e-03	-5.869210485063000e-04
4.674000000000000e+00	-1.105767773164000e-01	-1.337446872734000e-03	-5.687559207112000e-04
4.675000000000000e+00	-1.108037503757000e-01	-1.306932680691000e-03	-5.505907929094000e-04
4.676000000000000e+00	-1.109100539103000e-01	-1.275577503935000e-03	-5.312029501826000e-04
4.677000000000000e+00	-1.110163574449000e-01	-1.244222327178000e-03	-5.118151074558000e-04
4.678000000000000e+00	-1.110610890030000e-01	-1.212455433986000e-03	-4.917960394631000e-04
4.679000000000000e+00	-1.110442485860000e-01	-1.180276824365000e-03	-4.711457462182000e-04
4.680000000000000e+00	-1.110274081684000e-01	-1.148098214741000e-03	-4.504954529663001e-04
4.681000000000000e+00	-1.108865327976000e-01	-1.115113880839000e-03	-4.285533375465000e-04
4.682000000000000e+00	-1.107456574269000e-01	-1.082129546937000e-03	-4.066112221267000e-04
4.683000000000000e+00	-1.105431235531000e-01	-1.048751403828000e-03	-3.840138325277000e-04
4.684000000000000e+00	-1.102789311776000e-01	-1.014979451519000e-03	-3.607611687636000e-04
4.685000000000000e+00	-1.100147388014000e-01	-9.812074992068000e-04	-3.375085049923000e-04
4.686000000000000e+00	-1.096295620723000e-01	-9.466666923297000e-04	-3.129373972996000e-04
4.687000000000000e+00	-1.092443853431000e-01	-9.121258854525001e-04	-2.883662896069000e-04
4.688000000000000e+00	-1.088006830462000e-01	-8.772105009572001e-04	-2.631374715849000e-04
4.689000000000000e+00	-1.082984551830000e-01	-8.419205388519000e-04	-2.372509432479000e-04
4.690000000000000e+00	-1.077962273191000e-01	-8.066305767426000e-04	-2.113644149038000e-04
4.691000000000000e+00	-1.071824482190000e-01	-7.706123851210000e-04	-1.841764001055000e-04
4.692000000000000e+00	-1.065686691188000e-01	-7.345941934994000e-04	-1.569883853072000e-04
4.693000000000000e+00	-1.059026210437000e-01	-6.982231133427000e-04	-1.291619984274000e-04
4.694000000000000e+00	-1.051843039946000e-01	-6.614991446585999e-04	-1.006972394798000e-04
