# t_ns	Wlong_VAC_V/pC	Wx_VAC_V/pCmm	Wy_VAC_V/pCmm
2.232657456557e-01	-1.071452885061e+02	7.081603279130e-01	2.589208153417e-02
2.233991979843e-01	-1.084209218487e+02	7.012154084569e-01	2.487696719146e-02
2.235326503128e-01	-1.096965551904e+02	6.942704890060e-01	2.386185284950e-02
2.236661026414e-01	-1.109721885330e+02	6.873255695499e-01	2.284673850678e-02
2.237995549699e-01	-1.122478218747e+02	6.803806500990e-01	2.183162416483e-02
2.239330072985e-01	-1.135234552173e+02	6.734357306429e-01	2.081650982211e-02
2.240664596270e-01	-1.147990885582e+02	6.664908111896e-01	1.980139548047e-02
2.241999119555e-01	-1.160747218983e+02	6.595458917340e-01	1.878628113914e-02
2.243333642841e-01	-1.173503552393e+02	6.526009722732e-01	1.777116679705e-02
2.244668166126e-01	-1.186259885794e+02	6.456560528177e-01	1.675605245573e-02
2.246002689412e-01	-1.199016219205e+02	6.387111333569e-01	1.574093811364e-02
2.247337212697e-01	-1.211772552605e+02	6.317662139013e-01	1.472582377232e-02
2.248671735983e-01	-1.224528886016e+02	6.248212944405e-01	1.371070943023e-02
2.250006259268e-01	-1.237271641306e+02	6.178723219389e-01	1.269614160870e-02
2.251340782554e-01	-1.247133018802e+02	6.100632624020e-01	1.179754942220e-02
2.252675305839e-01	-1.256994396290e+02	6.022542028710e-01	1.089895723637e-02
2.254009829125e-01	-1.266855773785e+02	5.944451433342e-01	1.000036504986e-02
2.255344352410e-01	-1.276717151273e+02	5.866360838032e-01	9.101772864030e-03
2.256678875695e-01	-1.286578528761e+02	5.788270242723e-01	8.203180678199e-03
2.258013398981e-01	-1.296439906257e+02	5.710179647354e-01	7.304588491693e-03
2.259347922266e-01	-1.306301283745e+02	5.632089052044e-01	6.405996305861e-03
2.260682445552e-01	-1.316162661240e+02	5.553998456676e-01	5.507404119356e-03
2.262016968837e-01	-1.326024038728e+02	5.475907861366e-01	4.608811933522e-03
2.263351492123e-01	-1.335885416224e+02	5.397817265998e-01	3.710219747016e-03
2.264686015408e-01	-1.345746793712e+02	5.319726670688e-01	2.811627561182e-03
2.266020538694e-01	-1.355608171208e+02	5.241636075320e-01	1.913035374676e-03
2.267355061979e-01	-1.365469548696e+02	5.163545480010e-01	1.014443188843e-03
2.268689585264e-01	-1.375330926184e+02	5.085454884700e-01	1.158510030095e-04
2.270024108550e-01	-1.385158759240e+02	5.007256122217e-01	-7.892459019748e-04
2.271358631835e-01	-1.393163291935e+02	4.923177960928e-01	-2.047905295116e-03
2.272693155121e-01	-1.401167824636e+02	4.839099799577e-01	-3.306564689201e-03
2.274027678406e-01	-1.409172357331e+02	4.755021638288e-01	-4.565224082343e-03
2.275362201692e-01	-1.417176890032e+02	4.670943476936e-01	-5.823883476427e-03
2.276696724977e-01	-1.425181422727e+02	4.586865315647e-01	-7.082542869569e-03
2.278031248263e-01	-1.433185955428e+02	4.502787154296e-01	-8.341202263653e-03
2.279365771548e-01	-1.441190488123e+02	4.418708993007e-01	-9.599861656795e-03
2.280700294834e-01	-1.448220636336e+02	4.331488839695e-01	-1.104746732296e-02
2.282034818119e-01	-1.454368324278e+02	4.241423112557e-01	-1.266619391560e-02
2.283369341404e-01	-1.460516012221e+02	4.151357385419e-01	-1.428492050824e-02
2.284703864690e-01	-1.466663700168e+02	4.061291658214e-01	-1.590364710210e-02
2.286038387975e-01	-1.472811388110e+02	3.971225931076e-01	-1.752237369474e-02
2.287372911261e-01	-1.478959076057e+02	3.881160203870e-01	-1.914110028859e-02
2.288707434546e-01	-1.485106763999e+02	3.791094476732e-01	-2.075982688123e-02
2.290041957832e-01	-1.491254451945e+02	3.701028749525e-01	-2.237855347528e-02
2.291376481117e-01	-1.497402139865e+02	3.610963022324e-01	-2.399728007399e-02
2.292711004403e-01	-1.503549827789e+02	3.520897295056e-01	-2.561600667391e-02
2.294045527688e-01	-1.509697515709e+02	3.430831567855e-01	-2.723473327262e-02
2.295380050973e-01	-1.515845203628e+02	3.340765840655e-01	-2.885345987133e-02
2.296714574259e-01	-1.521992891552e+02	3.250700113387e-01	-3.047218647125e-02
2.298049097544e-01	-1.528140579472e+02	3.160634386186e-01	-3.209091306996e-02
2.299383620830e-01	-1.534288267396e+02	3.070568658918e-01	-3.370963966988e-02
2.300718144115e-01	-1.538196958095e+02	2.974278428604e-01	-3.593077922745e-02
2.302052667401e-01	-1.540183929714e+02	2.872645741203e-01	-3.866896653809e-02
2.303387190686e-01	-1.542170901332e+02	2.771013053878e-01	-4.140715384668e-02
2.304721713972e-01	-1.544157872951e+02	2.669380366477e-01	-4.414534115732e-02
2.306056237257e-01	-1.546144844569e+02	2.567747679152e-01	-4.688352846591e-02
2.307390760543e-01	-1.548131816188e+02	2.466114991751e-01	-4.962171577655e-02
2.308725283828e-01	-1.550118787806e+02	2.364482304426e-01	-5.235990308514e-02
2.310059807113e-01	-1.552105759424e+02	2.262849617101e-01	-5.509809039373e-02
2.311394330399e-01	-1.554092731043e+02	2.161216929700e-01	-5.783627770437e-02
2.312728853684e-01	-1.556079702660e+02	2.059584242375e-01	-6.057446501295e-02
2.314063376970e-01	-1.558066674279e+02	1.957951554974e-01	-6.331265232359e-02
2.315397900255e-01	-1.560053645897e+02	1.856318867649e-01	-6.605083963217e-02
2.316732423541e-01	-1.562040617516e+02	1.754686180248e-01	-6.878902694281e-02
2.318066946826e-01	-1.564027589134e+02	1.653053492923e-01	-7.152721425139e-02
2.319401470112e-01	-1.566014560753e+02	1.551420805522e-01	-7.426540156203e-02
2.320735993397e-01	-1.566840878102e+02	1.448256083024e-01	-7.722422188612e-02
2.322070516682e-01	-1.566723319771e+02	1.343845467773e-01	-8.036246699118e-02
2.323405039968e-01	-1.566605761439e+02	1.239434852444e-01	-8.350071209860e-02
2.324739563253e-01	-1.566488203108e+02	1.135024237192e-01	-8.663895720366e-02
2.326074086539e-01	-1.566370644776e+02	1.030613621863e-01	-8.977720231108e-02
2.327408609824e-01	-1.566253086445e+02	9.262030066118e-02	-9.291544741614e-02
2.328743133110e-01	-1.566135528113e+02	8.217923912824e-02	-9.605369252356e-02
2.330077656395e-01	-1.565895506421e+02	7.172201273990e-02	-9.921521713670e-02
2.331412179681e-01	-1.563673418185e+02	6.100315842013e-02	-1.027535200322e-01
2.332746702966e-01	-1.561451329950e+02	5.028430410839e-02	-1.062918229250e-01
2.334081226252e-01	-1.559229241713e+02	3.956544978863e-02	-1.098301258205e-01
2.335415749537e-01	-1.557007153479e+02	2.884659547689e-02	-1.133684287134e-01
2.336750272822e-01	-1.554785065244e+02	1.812774116515e-02	-1.169067316062e-01
2.338084796108e-01	-1.552562977007e+02	7.408886845383e-03	-1.204450345017e-01
2.339419319393e-01	-1.550340888772e+02	-3.309967466352e-03	-1.239833373945e-01
2.340753842679e-01	-1.548118800524e+02	-1.402882178469e-02	-1.275216402898e-01
2.342088365964e-01	-1.545896712268e+02	-2.474767609389e-02	-1.310599431821e-01
2.343422889250e-01	-1.543674624010e+02	-3.546653041113e-02	-1.345982460771e-01
2.344757412535e-01	-1.541452535754e+02	-4.618538472033e-02	-1.381365489694e-01
2.346091935821e-01	-1.539230447497e+02	-5.690423903756e-02	-1.416748518644e-01
2.347426459106e-01	-1.537008359241e+02	-6.762309334677e-02	-1.452131547567e-01
2.348760982391e-01	-1.534786270985e+02	-7.834194765597e-02	-1.487514576490e-01
2.350095505677e-01	-1.532287000417e+02	-8.902725868174e-02	-1.522828574975e-01
2.351430028962e-01	-1.526191778545e+02	-9.927740469090e-02	-1.557247024976e-01
2.352764552248e-01	-1.520096556670e+02	-1.095275507077e-01	-1.591665475002e-01
2.354099075533e-01	-1.514001334799e+02	-1.197776967169e-01	-1.626083925002e-01
2.355433598819e-01	-1.507906112923e+02	-1.300278427337e-01	-1.660502375029e-01
2.356768122104e-01	-1.501810891052e+02	-1.402779887429e-01	-1.694920825029e-01
2.358102645390e-01	-1.495715669176e+02	-1.505281347597e-01	-1.729339275055e-01
2.359437168675e-01	-1.489620447305e+02	-1.607782807689e-01	-1.763757725056e-01
2.360771691961e-01	-1.483525225429e+02	-1.710284267857e-01	-1.798176175082e-01
2.362106215246e-01	-1.477430003558e+02	-1.812785727949e-01	-1.832594625082e-01
2.363440738531e-01	-1.471334781687e+02	-1.915287188040e-01	-1.867013075083e-01
2.364775261817e-01	-1.465239559811e+02	-2.017788648208e-01	-1.901431525109e-01
2.366109785102e-01	-1.459144337940e+02	-2.120290108300e-01	-1.935849975109e-01
2.367444308388e-01	-1.453049116064e+02	-2.222791568468e-01	-1.970268425136e-01
2.368778831673e-01	-1.446953894193e+02	-2.325293028560e-01	-2.004686875136e-01
2.370113354959e-01	-1.440722520422e+02	-2.427147880683e-01	-2.038642364422e-01
2.371447878244e-01	-1.433024387863e+02	-2.522036850765e-01	-2.067610396609e-01
2.372782401530e-01	-1.425326255299e+02	-2.616925820919e-01	-2.096578428817e-01
2.374116924815e-01	-1.417628122740e+02	-2.711814791001e-01	-2.125546461004e-01
2.375451448100e-01	-1.409929990182e+02	-2.806703761084e-01	-2.154514493191e-01
2.376785971386e-01	-1.402231857617e+02	-2.901592731237e-01	-2.183482525399e-01
2.378120494671e-01	-1.394533725059e+02	-2.996481701319e-01	-2.212450557586e-01
2.379455017957e-01	-1.386835592495e+02	-3.091370671473e-01	-2.241418589795e-01
2.380789541242e-01	-1.378189133233e+02	-3.181755879985e-01	-2.267162002670e-01
2.382124064528e-01	-1.368888090015e+02	-3.269032360289e-01	-2.290679617179e-01
2.383458587813e-01	-1.359587046803e+02	-3.356308840527e-01	-2.314197231670e-01
2.384793111099e-01	-1.350286003585e+02	-3.443585320831e-01	-2.337714846179e-01
2.386127634384e-01	-1.340984960374e+02	-3.530861801070e-01	-2.361232460670e-01
2.387462157670e-01	-1.331683917156e+02	-3.618138281374e-01	-2.384750075179e-01
2.388796680955e-01	-1.322382873945e+02	-3.705414761612e-01	-2.408267689670e-01
2.390131204240e-01	-1.313081830733e+02	-3.792691241839e-01	-2.431785304152e-01
2.391465727526e-01	-1.303780787502e+02	-3.879967722025e-01	-2.455302918572e-01
2.392800250811e-01	-1.294479744279e+02	-3.967244202146e-01	-2.478820532975e-01
2.394134774097e-01	-1.285178701048e+02	-4.054520682332e-01	-2.502338147395e-01
2.395469297382e-01	-1.275877657825e+02	-4.141797162453e-01	-2.525855761797e-01
2.396803820668e-01	-1.266576614594e+02	-4.229073642639e-01	-2.549373376217e-01
2.398138343953e-01	-1.257275571371e+02	-4.316350122760e-01	-2.572890990619e-01
2.399472867239e-01	-1.247974528140e+02	-4.403626602946e-01	-2.596408605039e-01
2.400807390524e-01	-1.237286994640e+02	-4.477783538218e-01	-2.610014610944e-01
2.402141913809e-01	-1.225694243126e+02	-4.543374925972e-01	-2.617149481261e-01
2.403476437095e-01	-1.214101491602e+02	-4.608966313775e-01	-2.624284351583e-01
2.404810960380e-01	-1.202508740087e+02	-4.674557701529e-01	-2.631419221900e-01
2.406145483666e-01	-1.190915988564e+02	-4.740149089332e-01	-2.638554092222e-01
2.407480006951e-01	-1.179323237049e+02	-4.805740477086e-01	-2.645688962539e-01
2.408814530237e-01	-1.167730485526e+02	-4.871331864889e-01	-2.652823832862e-01
2.410149053522e-01	-1.156137734011e+02	-4.936923252643e-01	-2.659958703179e-01
2.411483576808e-01	-1.144544982487e+02	-5.002514640446e-01	-2.667093573501e-01
2.412818100093e-01	-1.132952230973e+02	-5.068106028200e-01	-2.674228443818e-01
2.414152623379e-01	-1.121359479449e+02	-5.133697416003e-01	-2.681363314140e-01
2.415487146664e-01	-1.109766727935e+02	-5.199288803757e-01	-2.688498184457e-01
2.416821669949e-01	-1.098173976420e+02	-5.264880191511e-01	-2.695633054774e-01
2.418156193235e-01	-1.086581224896e+02	-5.330471579314e-01	-2.702767925096e-01
2.419490716520e-01	-1.074988473382e+02	-5.396062967067e-01	-2.709902795413e-01
2.420825239806e-01	-1.063013174355e+02	-5.454967083913e-01	-2.712571791542e-01
2.422159763091e-01	-1.050801792295e+02	-5.509744258949e-01	-2.712484745204e-01
2.423494286377e-01	-1.038590410226e+02	-5.564521434026e-01	-2.712397698866e-01
2.424828809662e-01	-1.026379028166e+02	-5.619298609062e-01	-2.712310652529e-01
2.426163332948e-01	-1.014167646097e+02	-5.674075784139e-01	-2.712223606191e-01
2.427497856233e-01	-1.001956264037e+02	-5.728852959175e-01	-2.712136559853e-01
2.428832379518e-01	-9.897448819770e+01	-5.783630134211e-01	-2.712049513516e-01
2.430166902804e-01	-9.774561305795e+01	-5.837054824542e-01	-2.711059254677e-01
2.431501426089e-01	-9.646261179882e+01	-5.881017787095e-01	-2.703750291842e-01
2.432835949375e-01	-9.517961053872e+01	-5.924980749681e-01	-2.696441329001e-01
2.434170472660e-01	-9.389660927959e+01	-5.968943712234e-01	-2.689132366165e-01
2.435504995946e-01	-9.261360801949e+01	-6.012906674819e-01	-2.681823403324e-01
2.436839519231e-01	-9.133060676036e+01	-6.056869637372e-01	-2.674514440488e-01
2.438174042517e-01	-9.004760550027e+01	-6.100832599958e-01	-2.667205477647e-01
2.439508565802e-01	-8.876460424113e+01	-6.144795562511e-01	-2.659896514812e-01
2.440843089087e-01	-8.748160298194e+01	-6.188758525009e-01	-2.652587551955e-01
2.442177612373e-01	-8.619860172175e+01	-6.232721487509e-01	-2.645278589080e-01
2.443512135658e-01	-8.491560046253e+01	-6.276684449976e-01	-2.637969626211e-01
2.444846658944e-01	-8.363259920234e+01	-6.320647412476e-01	-2.630660663336e-01
2.446181182229e-01	-8.234959794312e+01	-6.364610374943e-01	-2.623351700467e-01
2.447515705515e-01	-8.106659668293e+01	-6.408573337443e-01	-2.616042737592e-01
2.448850228800e-01	-7.978359542370e+01	-6.452536299910e-01	-2.608733774722e-01
2.450184752086e-01	-7.849839238073e+01	-6.494308983246e-01	-2.600563863362e-01
2.451519275371e-01	-7.719948694168e+01	-6.522450860239e-01	-2.587035994792e-01
2.452853798657e-01	-7.590058150165e+01	-6.550592737252e-01	-2.573508126212e-01
2.454188321942e-01	-7.460167606260e+01	-6.578734614245e-01	-2.559980257642e-01
2.455522845227e-01	-7.330277062355e+01	-6.606876491237e-01	-2.546452389073e-01
2.456857368513e-01	-7.200386518353e+01	-6.635018368251e-01	-2.532924520493e-01
2.458191891798e-01	-7.070495974448e+01	-6.663160245243e-01	-2.519396651923e-01
2.459526415084e-01	-6.940605430445e+01	-6.691302122257e-01	-2.505868783343e-01
2.460860938369e-01	-6.810714886540e+01	-6.719443999249e-01	-2.492340914773e-01
2.462195461655e-01	-6.680824342536e+01	-6.747585876263e-01	-2.478813046193e-01
2.463529984940e-01	-6.550933798629e+01	-6.775727753255e-01	-2.465285177623e-01
2.464864508226e-01	-6.421043254626e+01	-6.803869630269e-01	-2.451757309043e-01
2.466199031511e-01	-6.291152710719e+01	-6.832011507261e-01	-2.438229440473e-01
2.467533554796e-01	-6.161262166813e+01	-6.860153384254e-01	-2.424701571903e-01
2.468868078082e-01	-6.031371622809e+01	-6.888295261267e-01	-2.411173703324e-01
2.470202601367e-01	-5.902110189093e+01	-6.915851504415e-01	-2.397931088760e-01
2.471537124653e-01	-5.776363556900e+01	-6.940135845747e-01	-2.386282171537e-01
2.472871647938e-01	-5.650616924801e+01	-6.964420187061e-01	-2.374633254322e-01
2.474206171224e-01	-5.524870292609e+01	-6.988704528393e-01	-2.362984337099e-01
2.475540694509e-01	-5.399123660510e+01	-7.012988869707e-01	-2.351335419885e-01
2.476875217795e-01	-5.273377028318e+01	-7.037273211039e-01	-2.339686502662e-01
2.478209741080e-01	-5.147630396219e+01	-7.061557552353e-01	-2.328037585447e-01
2.479544264366e-01	-5.021883764027e+01	-7.085841893685e-01	-2.316388668224e-01
2.480878787651e-01	-4.898865910427e+01	-7.107586036051e-01	-2.305977046178e-01
2.482213310936e-01	-4.777263190048e+01	-7.128012841770e-01	-2.296207080278e-01
2.483547834222e-01	-4.655660469578e+01	-7.148439647504e-01	-2.286437114371e-01
2.484882357507e-01	-4.534057749199e+01	-7.168866453223e-01	-2.276667148471e-01
2.486216880793e-01	-4.412455028730e+01	-7.189293258957e-01	-2.266897182563e-01
2.487551404078e-01	-4.290852308351e+01	-7.209720064675e-01	-2.257127216664e-01
2.488885927364e-01	-4.169249587881e+01	-7.230146870409e-01	-2.247357250756e-01
2.490220450649e-01	-4.047646867516e+01	-7.250573676127e-01	-2.237587284866e-01
2.491554973935e-01	-3.926044147133e+01	-7.271000481853e-01	-2.227817319013e-01
2.492889497220e-01	-3.804441426842e+01	-7.291427287564e-01	-2.218047353169e-01
2.494224020505e-01	-3.682838706550e+01	-7.311854093274e-01	-2.208277387324e-01
2.495558543791e-01	-3.561235986167e+01	-7.332280899000e-01	-2.198507421471e-01
2.496893067076e-01	-3.439633265875e+01	-7.352707704711e-01	-2.188737455627e-01
2.498227590362e-01	-3.318030545492e+01	-7.373134510437e-01	-2.178967489774e-01
2.499562113647e-01	-3.196427825200e+01	-7.393561316148e-01	-2.169197523930e-01
2.500896636933e-01	-3.085752077376e+01	-7.413000182729e-01	-2.166253185372e-01
2.502231160218e-01	-2.980412683719e+01	-7.431956574112e-01	-2.166642246246e-01
2.503565683504e-01	-2.875073289984e+01	-7.450912965509e-01	-2.167031307121e-01
2.504900206789e-01	-2.769733896327e+01	-7.469869356893e-01	-2.167420367995e-01
2.506234730075e-01	-2.664394502591e+01	-7.488825748290e-01	-2.167809428870e-01
2.507569253360e-01	-2.559055108935e+01	-7.507782139673e-01	-2.168198489744e-01
2.508903776645e-01	-2.453715715278e+01	-7.526738531056e-01	-2.168587550618e-01
2.510238299931e-01	-2.348376321542e+01	-7.545694922454e-01	-2.168976611493e-01
2.511572823216e-01	-2.243036927884e+01	-7.564651313837e-01	-2.169365672367e-01
2.512907346502e-01	-2.137697534147e+01	-7.583607705234e-01	-2.169754733241e-01
2.514241869787e-01	-2.032358140489e+01	-7.602564096617e-01	-2.170143794115e-01
2.515576393073e-01	-1.927018746753e+01	-7.621520488015e-01	-2.170532854989e-01
2.516910916358e-01	-1.821679353095e+01	-7.640476879398e-01	-2.170921915864e-01
2.518245439644e-01	-1.716339959358e+01	-7.659433270795e-01	-2.171310976738e-01
2.519579962929e-01	-1.611000565700e+01	-7.678389662178e-01	-2.171700037612e-01
2.520914486214e-01	-1.513055411543e+01	-7.697460593768e-01	-2.175467988304e-01
2.522249009500e-01	-1.418506541103e+01	-7.716584135386e-01	-2.180787913169e-01
2.523583532785e-01	-1.323957670733e+01	-7.735707676989e-01	-2.186107838031e-01
2.524918056071e-01	-1.229408800293e+01	-7.754831218607e-01	-2.191427762896e-01
2.526252579356e-01	-1.134859929924e+01	-7.773954760211e-01	-2.196747687758e-01
2.527587102642e-01	-1.040311059483e+01	-7.793078301829e-01	-2.202067612623e-01
2.528921625927e-01	-9.457621891138e+00	-7.812201843433e-01	-2.207387537484e-01
2.530256149213e-01	-8.532844582478e+00	-7.831357467965e-01	-2.213653895369e-01
2.531590672498e-01	-7.695261109332e+00	-7.850648159785e-01	-2.223904684111e-01
2.532925195784e-01	-6.857677635558e+00	-7.869938851620e-01	-2.234155472860e-01
2.534259719069e-01	-6.020094162411e+00	-7.889229543441e-01	-2.244406261602e-01
2.535594242354e-01	-5.182510689265e+00	-7.908520235261e-01	-2.254657050343e-01
2.536928765640e-01	-4.344927215491e+00	-7.927810927096e-01	-2.264907839093e-01
2.538263288925e-01	-3.507343742345e+00	-7.947101618916e-01	-2.275158627834e-01
2.539597812211e-01	-2.669760268571e+00	-7.966392310751e-01	-2.285409416583e-01
2.540932335496e-01	-1.832176796330e+00	-7.985683002564e-01	-2.295660205339e-01
2.542266858782e-01	-9.945933238513e-01	-8.004973694388e-01	-2.305910994108e-01
2.543601382067e-01	-1.570098520006e-01	-8.024264386197e-01	-2.316161782869e-01
2.544935905353e-01	6.805736204781e-01	-8.043555078021e-01	-2.326412571638e-01
2.546270428638e-01	1.518157092329e+00	-8.062845769831e-01	-2.336663360399e-01
2.547604951923e-01	2.355740564180e+00	-8.082136461640e-01	-2.346914149160e-01
2.548939475209e-01	3.193324036658e+00	-8.101427153464e-01	-2.357164937929e-01
2.550273998494e-01	3.982037309716e+00	-8.120308723255e-01	-2.368161896511e-01
