# This wake potential is calculated with sigma = 0.4 mm.
# "s [mm]"	"Wake potential [V/pC]"
1.754750950190037884e+02	2.286772793696648098e-02
1.755151030206041014e+02	2.279106022812528443e-02
1.755551110222044429e+02	2.271438995598836982e-02
1.755951190238047843e+02	2.263771712918071291e-02
1.756351270254050689e+02	2.256104175632760861e-02
1.756751350270054104e+02	2.248436384605466409e-02
1.757151430286057519e+02	2.240768340698768776e-02
1.757551510302060365e+02	2.233100044775300150e-02
1.757951590318063779e+02	2.225431497697689942e-02
1.758351670334067194e+02	2.217762700328610240e-02
1.758751750350070040e+02	2.210093653530777191e-02
1.759151830366073170e+02	2.202424358166905557e-02
1.759551910382076585e+02	2.194754815099751385e-02
1.759951990398079431e+02	2.187085025192114784e-02
1.760352070414082846e+02	2.179414989306787537e-02
1.760752150430085976e+02	2.171744708306625263e-02
1.761152230446089106e+02	2.164074183054496767e-02
1.761552310462092521e+02	2.156403414413280567e-02
1.761952390478095651e+02	2.148732403245915204e-02
1.762352470494098782e+02	2.141061150415349973e-02
1.762752550510102196e+02	2.133389656784547353e-02
1.763152630526105327e+02	2.125717923216526375e-02
1.763552710542108457e+02	2.118045950574313011e-02
1.763952790558111872e+02	2.110373739720965147e-02
1.764352870574115002e+02	2.102701291519568777e-02
1.764752950590118132e+02	2.095028606833232790e-02
1.765153030606121263e+02	2.087355686525097995e-02
1.765553110622124393e+02	2.079682531458322201e-02
1.765953190638127523e+02	2.072009142496112483e-02
1.766353270654130938e+02	2.064335520501670018e-02
1.766753350670134068e+02	2.056661666338239006e-02
1.767153430686137199e+02	2.048987580869103889e-02
1.767553510702140329e+02	2.041313264957544948e-02
1.767953590718143744e+02	2.033638719466884445e-02
1.768353670734146874e+02	2.025963945260485233e-02
1.768753750750150004e+02	2.018288943201698368e-02
1.769153830766153419e+02	2.010613714153938747e-02
1.769553910782156549e+02	2.002938258980630978e-02
1.769953990798159680e+02	1.995262578545209040e-02
1.770354070814163094e+02	1.987586673711163113e-02
1.770754150830165941e+02	1.979910545341993441e-02
1.771154230846169071e+02	1.972234194301210677e-02
1.771554310862172485e+02	1.964557621452379943e-02
1.771954390878175616e+02	1.956880827659070871e-02
1.772354470894178746e+02	1.949203813784885359e-02
1.772754550910182161e+02	1.941526580693441612e-02
1.773154630926185291e+02	1.933849129248406060e-02
1.773554710942188422e+02	1.926171460313436112e-02
1.773954790958191836e+02	1.918493574752231159e-02
1.774354870974194682e+02	1.910815473428529795e-02
1.774754950990198097e+02	1.903137157206063676e-02
1.775155031006201511e+02	1.895458626948603661e-02
1.775555111022204358e+02	1.887779883519961205e-02
1.775955191038207772e+02	1.880100927783935269e-02
1.776355271054210903e+02	1.872421760604384491e-02
1.776755351070213749e+02	1.864742382845175836e-02
1.777155431086217163e+02	1.857062795370184941e-02
1.777555511102220578e+02	1.849382999043341219e-02
1.777955591118223424e+02	1.841702994728583453e-02
1.778355671134226839e+02	1.834022783289855976e-02
1.778755751150230253e+02	1.826342365591160713e-02
1.779155831166233099e+02	1.818661742496498548e-02
1.779555911182236514e+02	1.810980914869901245e-02
1.779955991198239929e+02	1.803299883575422771e-02
1.780356071214242775e+02	1.795618649477139644e-02
1.780756151230246189e+02	1.787937213439150935e-02
1.781156231246249604e+02	1.780255576325574796e-02
1.781556311262252450e+02	1.772573739000571011e-02
1.781956391278255865e+02	1.764891702328291387e-02
1.782356471294258995e+02	1.757209467172926240e-02
1.782756551310261841e+02	1.749527034398703010e-02
1.783156631326265256e+02	1.741844404869840116e-02
1.783556711342268386e+02	1.734161579450595181e-02
1.783956791358271516e+02	1.726478559005260524e-02
1.784356871374274931e+02	1.718795344398118055e-02
1.784756951390278061e+02	1.711111936493504154e-02
1.785157031406281192e+02	1.703428336155763181e-02
1.785557111422284606e+02	1.695744544249245395e-02
1.785957191438287737e+02	1.688060561638353441e-02
1.786357271454290867e+02	1.680376389187495864e-02
1.786757351470294282e+02	1.672692027761088149e-02
1.787157431486297412e+02	1.665007478223595738e-02
1.787557511502300542e+02	1.657322741439486852e-02
1.787957591518303673e+02	1.649637818273254342e-02
1.788357671534306803e+02	1.641952709589408407e-02
1.788757751550309933e+02	1.634267416252498453e-02
1.789157831566313348e+02	1.626581939127066598e-02
1.789557911582316478e+02	1.618896279077688960e-02
1.789957991598319609e+02	1.611210436968978088e-02
1.790358071614323023e+02	1.603524413665536122e-02
1.790758151630326154e+02	1.595838210032001978e-02
1.791158231646329284e+02	1.588151826933048918e-02
1.791558311662332414e+02	1.580465265233335637e-02
1.791958391678335829e+02	1.572778525797575641e-02
1.792358471694338959e+02	1.565091609490487992e-02
1.792758551710342090e+02	1.557404517176796087e-02
1.793158631726345504e+02	1.549717249721273282e-02
1.793558711742348351e+02	1.542029807988697793e-02
1.793958791758351481e+02	1.534342192843852169e-02
1.794358871774354895e+02	1.526654405151568750e-02
1.794758951790358026e+02	1.518966445776679004e-02
1.795159031806361156e+02	1.511278315584039036e-02
1.795559111822364571e+02	1.503590015438523858e-02
1.795959191838367701e+02	1.495901546205027390e-02
1.796359271854370832e+02	1.488212908748463674e-02
1.796759351870374246e+02	1.480524103933758724e-02
1.797159431886377376e+02	1.472835132625879492e-02
1.797559511902380507e+02	1.465145995689780094e-02
1.797959591918383921e+02	1.457456693990449165e-02
1.798359671934386768e+02	1.449767228392908475e-02
1.798759751950390182e+02	1.442077599762168344e-02
1.799159831966393313e+02	1.434387808963272226e-02
1.799559911982396159e+02	1.426697856861297575e-02
1.799959991998399573e+02	1.419007744321303804e-02
1.800360072014402988e+02	1.411317472208403929e-02
1.800760152030405834e+02	1.403627041387714262e-02
1.801160232046409249e+02	1.395936452724353197e-02
1.801560312062412663e+02	1.388245707083487872e-02
1.801960392078415509e+02	1.380554805330287162e-02
1.802360472094418924e+02	1.372863748329922716e-02
1.802760552110422339e+02	1.365172536947614236e-02
1.803160632126425185e+02	1.357481172048577607e-02
1.803560712142428599e+02	1.349789654498052827e-02
1.803960792158432014e+02	1.342097985161294985e-02
1.804360872174434860e+02	1.334406164903577385e-02
1.804760952190438275e+02	1.326714194590190507e-02
1.805161032206441405e+02	1.319022075086435583e-02
1.805561112222444251e+02	1.311329807257652531e-02
1.805961192238447666e+02	1.303637391969165484e-02
1.806361272254451080e+02	1.295944830086331531e-02
1.806761352270453926e+02	1.288252122474540205e-02
1.807161432286457341e+02	1.280559269999160220e-02
1.807561512302460471e+02	1.272866273525613198e-02
1.807961592318463602e+02	1.265173133919321805e-02
1.808361672334467016e+02	1.257479852045709223e-02
1.808761752350470147e+02	1.249786428770244782e-02
1.809161832366473277e+02	1.242092864958398851e-02
1.809561912382476692e+02	1.234399161475642666e-02
1.809961992398479822e+02	1.226705319187492566e-02
1.810362072414482952e+02	1.219011338959461593e-02
1.810762152430486083e+02	1.211317221657082915e-02
1.811162232446489213e+02	1.203622968145904269e-02
1.811562312462492343e+02	1.195928579291489872e-02
1.811962392478495758e+02	1.188234055959418167e-02
1.812362472494498888e+02	1.180539399015278351e-02
1.812762552510502019e+02	1.172844609324695010e-02
1.813162632526505433e+02	1.165149687753276250e-02
1.813562712542508564e+02	1.157454635166661056e-02
1.813962792558511694e+02	1.149759452430518594e-02
1.814362872574515109e+02	1.142064140410501902e-02
1.814762952590518239e+02	1.134368699972292983e-02
1.815163032606521369e+02	1.126673131981604549e-02
1.815563112622524500e+02	1.118977437304128318e-02
1.815963192638527914e+02	1.111281616805604583e-02
1.816363272654530761e+02	1.103585671351773635e-02
1.816763352670533891e+02	1.095889601808373685e-02
1.817163432686537305e+02	1.088193409041188393e-02
1.817563512702540436e+02	1.080497093915999685e-02
1.817963592718543566e+02	1.072800657298587229e-02
1.818363672734546981e+02	1.065104100054775453e-02
1.818763752750550111e+02	1.057407423050382364e-02
1.819163832766553242e+02	1.049710627151244184e-02
1.819563912782556656e+02	1.042013713223210146e-02
1.819963992798559786e+02	1.034316682132143533e-02
1.820364072814562917e+02	1.026619534743920120e-02
1.820764152830566331e+02	1.018922271924423834e-02
1.821164232846569462e+02	1.011224894539571907e-02
1.821564312862572592e+02	1.003527403455264227e-02
1.821964392878576007e+02	9.958297995374286102e-03
1.822364472894578569e+02	9.881320836520206263e-03
1.822764552910581983e+02	9.804342566649778060e-03
1.823164632926585398e+02	9.727363194422661286e-03
1.823564712942588244e+02	9.650382728498786353e-03
1.823964792958591659e+02	9.573401177537847750e-03
1.824364872974595073e+02	9.496418550200023956e-03
1.824764952990597919e+02	9.419434855145462221e-03
1.825165033006601334e+02	9.342450101034273369e-03
1.825565113022604748e+02	9.265464296526993229e-03
1.825965193038607595e+02	9.188477450284122938e-03
1.826365273054611009e+02	9.111489570966132406e-03
1.826765353070614424e+02	9.034500667233911347e-03
1.827165433086617270e+02	8.957510747748250596e-03
1.827565513102620685e+02	8.880519821170124867e-03
1.827965593118623815e+02	8.803527896160557448e-03
1.828365673134626661e+02	8.726534981380887346e-03
1.828765753150630076e+02	8.649541085492269687e-03
1.829165833166633490e+02	8.572546217156112869e-03
1.829565913182636336e+02	8.495550385034092433e-03
1.829965993198639751e+02	8.418553597787686166e-03
1.830366073214643166e+02	8.341555864078626856e-03
1.830766153230646012e+02	8.264557192568916175e-03
1.831166233246649426e+02	8.187557591920293851e-03
1.831566313262652557e+02	8.110557070794969722e-03
1.831966393278655687e+02	8.033555637855098117e-03
1.832366473294659102e+02	7.956553301762788258e-03
1.832766553310662232e+02	7.879550071180548357e-03
1.833166633326665362e+02	7.802545954770846726e-03
1.833566713342668493e+02	7.725540961196087492e-03
1.833966793358671623e+02	7.648535099119083309e-03
1.834366873374674753e+02	7.571528377202539281e-03
1.834766953390678168e+02	7.494520804109313164e-03
1.835167033406681298e+02	7.417512388502351187e-03
1.835567113422684429e+02	7.340503139044697589e-03
1.835967193438687843e+02	7.263493064399492022e-03
1.836367273454690974e+02	7.186482173229914033e-03
1.836767353470694104e+02	7.109470474199438075e-03
1.837167433486697519e+02	7.032457975971325229e-03
1.837567513502700649e+02	6.955444687209076833e-03
1.837967593518703779e+02	6.878430616576440559e-03
1.838367673534706910e+02	6.801415772736942034e-03
1.838767753550710324e+02	6.724400164354347141e-03
1.839167833566713455e+02	6.647383800092664628e-03
1.839567913582716301e+02	6.570366688615627421e-03
1.839967993598719715e+02	6.493348838587407329e-03
1.840368073614722846e+02	6.416330258672110244e-03
1.840768153630725976e+02	6.339310957533772668e-03
1.841168233646729391e+02	6.262290943836812743e-03
1.841568313662732521e+02	6.185270226245580955e-03
1.841968393678735652e+02	6.108248813424348861e-03
1.842368473694739066e+02	6.031226714037775730e-03
1.842768553710742196e+02	5.954203936750394194e-03
1.843168633726745327e+02	5.877180490226859184e-03
1.843568713742748741e+02	5.800156383131856858e-03
1.843968793758751872e+02	5.723131624130348323e-03
1.844368873774755002e+02	5.646106221887061370e-03
1.844768953790758417e+02	5.569080185066946700e-03
1.845169033806761263e+02	5.492053522335186601e-03
1.845569113822764393e+02	5.415026242356720497e-03
1.845969193838767808e+02	5.337998353796715931e-03
1.846369273854770654e+02	5.260969865320555550e-03
1.846769353870774069e+02	5.183940785593339241e-03
1.847169433886777483e+02	5.106911123280583227e-03
1.847569513902780329e+02	5.029880887047723931e-03
1.847969593918783744e+02	4.952850085560100632e-03
1.848369673934787158e+02	4.875818727483432515e-03
1.848769753950790005e+02	4.798786821483336414e-03
1.849169833966793419e+02	4.721754376225350235e-03
1.849569913982796834e+02	4.644721400375366634e-03
1.849969993998799680e+02	4.567687902599141224e-03
1.850370074014803095e+02	4.490653891562539773e-03
1.850770154030806225e+02	4.413619375931479225e-03
1.851170234046809071e+02	4.336584364371941572e-03
1.851570314062812486e+02	4.259548865549957382e-03
1.851970394078815900e+02	4.182512888131565028e-03
1.852370474094818746e+02	4.105476440783058754e-03
1.852770554110822161e+02	4.028439532170482139e-03
1.853170634126825576e+02	3.951402170960079986e-03
1.853570714142828422e+02	3.874364365818304835e-03
1.853970794158831836e+02	3.797326125411349014e-03
1.854370874174835251e+02	3.720287458405609551e-03
1.854770954190838097e+02	3.643248373467684268e-03
1.855171034206841512e+02	3.566208879263859169e-03
1.855571114222844642e+02	3.489168984460825750e-03
1.855971194238847772e+02	3.412128697725165354e-03
1.856371274254851187e+02	3.335088027723350900e-03
1.856771354270854033e+02	3.258046983122206159e-03
1.857171434286857163e+02	3.181005572588439974e-03
1.857571514302860578e+02	3.103963804788654936e-03
1.857971594318863708e+02	3.026921688389793211e-03
1.858371674334866839e+02	2.949879232058636499e-03
1.858771754350870253e+02	2.872836444462056708e-03
1.859171834366873384e+02	2.795793334266958273e-03
1.859571914382876514e+02	2.718749910140285525e-03
1.859971994398879929e+02	2.641706180749016624e-03
1.860372074414883059e+02	2.564662154760114551e-03
1.860772154430886189e+02	2.487617840840777774e-03
1.861172234446889604e+02	2.410573247657930678e-03
1.861572314462892734e+02	2.333528383878684560e-03
1.861972394478895865e+02	2.256483258170331567e-03
1.862372474494898711e+02	2.179437879199837714e-03
1.862772554510902125e+02	2.102392255634553259e-03
1.863172634526905256e+02	2.025346396141704860e-03
1.863572714542908386e+02	1.948300309388390590e-03
1.863972794558911801e+02	1.871254004042041154e-03
1.864372874574914931e+02	1.794207488769957804e-03
1.864772954590918062e+02	1.717160772239314072e-03
1.865173034606921476e+02	1.640113863117610704e-03
1.865573114622924606e+02	1.563066770072165865e-03
1.865973194638927737e+02	1.486019501770369927e-03
1.866373274654931151e+02	1.408972066879633864e-03
1.866773354670934282e+02	1.331924474067384696e-03
1.867173434686937412e+02	1.254876732001069823e-03
1.867573514702940827e+02	1.177828849348100653e-03
1.867973594718943673e+02	1.100780834776109553e-03
1.868373674734946803e+02	1.023732696952436372e-03
1.868773754750950218e+02	9.466844445445890110e-04
1.869173834766953064e+02	8.696360862202406027e-04
1.869573914782956479e+02	7.925876306467702446e-04
1.869973994798959893e+02	7.155390864917204235e-04
1.870374074814962739e+02	6.384904624227973405e-04
1.870774154830966154e+02	5.614417671073584091e-04
1.871174234846969568e+02	4.843930092131267439e-04
1.871574314862972415e+02	4.073441974076785505e-04
1.871974394878975829e+02	3.302953403584437753e-04
1.872374474894979244e+02	2.532464467331629345e-04
1.872774554910982090e+02	1.761975251994277918e-04
1.873174634926985505e+02	9.914858442468013860e-05
1.873574714942988635e+02	2.209963307666993726e-05
1.873974794958991481e+02	-5.494932017705583290e-05
1.874374874974994896e+02	-1.319982666688989910e-04
1.874774954990998310e+02	-2.090471977312622373e-04
1.875175035007001156e+02	-2.860961046965499388e-04
